User ID,Name,Email Address,Username,Date of Birth,Location,Membership Start Date,Membership End Date,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Membership Duration (Days),Age,Days Since Membership Start,Gender__Female,Gender__Male,Plan__Annual,Plan__Monthly,Uses_Mobile,Uses_Desktop,Uses_Tablet,Uses_Smart TV,Genre_['Documentary'],Genre_['Horror'],Genre_['Comedy'],Genre_['Action'],Genre_['Drama'],Genre_['Sci-Fi'],Genre_['Romance'],Churned
2272,Stefanie Soto,matthew65@example.com,matthew65,1935-11-29,North Barry,2024-02-05,2025-02-04,Mastercard,Manual,Frequent,['Books'],['Drama'],['Tablet'],Low,4.5,10,365,90,351,False,True,False,True,0,0,1,0,0,0,0,0,1,0,0,0
2273,Alexis Banks,tara79@example.org,tara79,1944-01-28,Huynhfurt,2024-01-28,2025-01-27,Mastercard,Manual,Regular,['Electronics'],['Comedy'],['Smart TV'],Medium,3.9,3,365,81,359,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,0
2274,Megan Walker,baileymary@example.com,baileymary,1963-10-03,Laurenfort,2024-01-18,2025-01-17,Visa,Auto-renew,Occasional,['Books'],['Comedy'],['Tablet'],Medium,4.2,0,365,62,369,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,1
2275,Lisa Anderson,uparrish@example.com,uparrish,1953-04-17,Murphyhaven,2024-02-17,2025-02-16,Amex,Auto-renew,Regular,['Clothing'],['Documentary'],['Tablet'],High,3.1,6,365,72,339,True,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0
2276,Shawna Boyd,nancy69@example.org,nancy69,1951-04-30,North Michaela,2024-01-15,2025-01-14,Mastercard,Auto-renew,Regular,['Clothing'],['Horror'],['Smart TV'],Low,4.2,3,365,74,372,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,1
2277,Daniel Rogers,jperez@example.org,jperez,1979-05-29,Hammondmouth,2024-03-09,2025-03-09,Visa,Auto-renew,Occasional,['Electronics'],['Comedy'],['Smart TV'],Medium,4.6,5,365,46,318,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,0
2278,James Roberts,samanthaparker@example.org,samanthaparker,1980-02-19,Aguilarshire,2024-01-25,2025-01-24,Amex,Manual,Occasional,['Clothing'],['Action'],['Tablet'],High,4.2,4,365,45,362,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
2279,Crystal Hines,ianpatel@example.net,ianpatel,1966-09-14,Singletontown,2024-03-04,2025-03-04,Visa,Manual,Regular,['Books'],['Drama'],['Smart TV'],High,4.8,5,365,59,323,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,0
2280,Helen Colon,michael76@example.org,michael76,2004-05-16,South Lori,2024-03-24,2025-03-24,Amex,Manual,Regular,['Electronics'],['Action'],['Smart TV'],Medium,3.3,4,365,21,303,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0
2281,Joshua Page,mshepard@example.com,mshepard,1986-09-09,Matthewmouth,2024-03-28,2025-03-28,Amex,Manual,Occasional,['Clothing'],['Drama'],['Smartphone'],Low,4.2,5,365,39,299,True,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0
2282,Kelly Ramos,farrellsherry@example.com,farrellsherry,1937-09-19,New Jeffberg,2024-01-29,2025-01-28,Amex,Manual,Occasional,['Clothing'],['Comedy'],['Smart TV'],High,4.5,1,365,88,358,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,0
2283,Cody Baker,jessica17@example.net,jessica17,1999-09-03,East Raymondton,2024-04-04,2025-04-04,Visa,Auto-renew,Occasional,['Electronics'],['Action'],['Tablet'],High,4.3,9,365,26,292,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
2284,Alison George,robert75@example.org,robert75,1960-05-23,Nelsonchester,2024-03-23,2025-03-23,Amex,Manual,Regular,['Clothing'],['Documentary'],['Tablet'],Low,3.6,8,365,65,304,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
2285,Jonathon Walker,russellthomas@example.org,russellthomas,1967-08-15,Waltersstad,2024-03-16,2025-03-16,Amex,Auto-renew,Regular,['Books'],['Comedy'],['Tablet'],High,3.9,7,365,58,311,True,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0
2286,Debra Daniels,justin02@example.net,justin02,1980-03-14,South Michelemouth,2024-02-23,2025-02-22,Visa,Auto-renew,Regular,['Electronics'],['Sci-Fi'],['Smart TV'],Medium,4.6,8,365,45,333,True,False,False,True,0,0,0,1,0,0,0,0,0,1,0,0
2287,Stephen Fuentes,christiandouglas@example.net,christiandouglas,1984-07-30,North Crystal,2024-01-04,2025-01-03,Mastercard,Auto-renew,Frequent,['Electronics'],['Sci-Fi'],['Smart TV'],Medium,3.9,7,365,41,383,True,False,True,False,0,0,0,1,0,0,0,0,0,1,0,1
2288,Alyssa Beltran,susandixon@example.org,susandixon,2004-03-03,New Richard,2024-03-30,2025-03-30,Mastercard,Auto-renew,Occasional,['Books'],['Comedy'],['Smart TV'],Medium,3.7,9,365,21,297,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,0
2289,Debbie Burton,andreachurch@example.net,andreachurch,1998-01-13,Jamestown,2024-03-06,2025-03-06,Mastercard,Auto-renew,Regular,['Clothing'],['Horror'],['Smart TV'],Medium,4.0,2,365,27,321,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0
2290,Philip Walton,justin59@example.org,justin59,1964-01-02,Christopherstad,2024-01-18,2025-01-17,Visa,Auto-renew,Frequent,['Books'],['Documentary'],['Smart TV'],High,4.8,5,365,61,369,False,True,True,False,0,0,0,1,1,0,0,0,0,0,0,1
2291,Vanessa Ryan,amy03@example.net,amy03,1988-05-11,West Jennifer,2024-03-16,2025-03-16,Amex,Manual,Frequent,['Books'],['Action'],['Smartphone'],Medium,3.3,8,365,37,311,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
2292,Richard Taylor,melaniecombs@example.org,melaniecombs,1966-12-05,Lake Kristopherland,2024-03-31,2025-03-31,Visa,Manual,Frequent,['Clothing'],['Action'],['Tablet'],Low,3.8,7,365,59,296,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,0
2293,Monica Hill,bridgessteven@example.org,bridgessteven,1952-01-01,Combstown,2024-02-02,2025-02-01,Mastercard,Auto-renew,Regular,['Books'],['Sci-Fi'],['Smartphone'],Low,4.4,1,365,73,354,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0
2294,Linda Kelly,ellispatricia@example.net,ellispatricia,1938-03-03,Wilsonstad,2024-04-04,2025-04-04,Visa,Auto-renew,Occasional,['Electronics'],['Documentary'],['Tablet'],Medium,4.8,7,365,87,292,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
2295,Mark Morrow,ramirezcaroline@example.com,ramirezcaroline,1970-08-13,Caitlinmouth,2024-01-05,2025-01-04,Amex,Auto-renew,Frequent,['Clothing'],['Romance'],['Smart TV'],High,4.6,10,365,55,382,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,1
2296,Sara Ramos,kimberly11@example.com,kimberly11,2005-11-29,Kevinmouth,2024-02-28,2025-02-27,Amex,Manual,Frequent,['Clothing'],['Documentary'],['Smartphone'],Low,4.0,8,365,20,328,False,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0
2297,Thomas Williams,taylorlinda@example.net,taylorlinda,1953-12-04,West Lindaville,2024-02-01,2025-01-31,Amex,Auto-renew,Occasional,['Clothing'],['Horror'],['Smart TV'],Medium,3.3,8,365,72,355,False,True,True,False,0,0,0,1,0,1,0,0,0,0,0,0
2298,Michael Lutz,jillgill@example.net,jillgill,1987-10-29,North Tinaview,2024-03-17,2025-03-17,Visa,Manual,Occasional,['Electronics'],['Action'],['Smartphone'],Medium,3.9,5,365,38,310,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
2299,Deanna Bright,martinezjose@example.com,martinezjose,1990-01-29,Chadberg,2024-03-26,2025-03-26,Amex,Manual,Regular,['Electronics'],['Drama'],['Tablet'],Low,4.6,6,365,35,301,False,True,False,True,0,0,1,0,0,0,0,0,1,0,0,0
2300,William Evans,patriciafritz@example.net,patriciafritz,1941-12-06,Stacyborough,2024-03-22,2025-03-22,Visa,Auto-renew,Regular,['Books'],['Romance'],['Tablet'],Low,4.6,2,365,84,305,True,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0
2301,Nathan Walker,hannahpeterson@example.org,hannahpeterson,1970-04-06,New Derrickland,2024-03-06,2025-03-06,Amex,Auto-renew,Occasional,['Books'],['Romance'],['Tablet'],High,3.6,9,365,55,321,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
2302,Maria Andrews,reidrachel@example.org,reidrachel,1947-06-30,West Robertland,2024-04-07,2025-04-07,Mastercard,Manual,Frequent,['Books'],['Horror'],['Tablet'],Medium,4.9,1,365,78,289,True,False,True,False,0,0,1,0,0,1,0,0,0,0,0,0
2303,Sheila Paul,scott86@example.net,scott86,1942-03-13,Nelsonhaven,2024-04-04,2025-04-04,Visa,Auto-renew,Frequent,['Clothing'],['Action'],['Smart TV'],Medium,3.0,1,365,83,292,False,True,False,True,0,0,0,1,0,0,0,1,0,0,0,0
2304,Ronald Bishop,leealicia@example.org,leealicia,1944-08-09,South Stephenbury,2024-01-26,2025-01-25,Mastercard,Auto-renew,Occasional,['Clothing'],['Horror'],['Smartphone'],High,4.0,0,365,81,361,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
2305,April Smith,heathcandice@example.net,heathcandice,1942-10-17,New Adrian,2024-02-02,2025-02-01,Amex,Auto-renew,Regular,['Clothing'],['Drama'],['Smartphone'],High,4.1,4,365,83,354,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0
2306,Lisa Nielsen,michaeljennings@example.org,michaeljennings,1991-08-13,Port Toddbury,2024-01-04,2025-01-03,Amex,Manual,Frequent,['Electronics'],['Horror'],['Smart TV'],Low,4.6,3,365,34,383,False,True,True,False,0,0,0,1,0,1,0,0,0,0,0,1
2307,Tiffany Davis,kennethgarcia@example.com,kennethgarcia,1989-07-12,South Shaneside,2024-04-09,2025-04-09,Amex,Auto-renew,Regular,['Books'],['Documentary'],['Tablet'],Medium,5.0,1,365,36,287,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
2308,Lori Flores,hintonkatherine@example.org,hintonkatherine,1938-12-15,West Sandramouth,2024-01-29,2025-01-28,Amex,Auto-renew,Occasional,['Electronics'],['Action'],['Smartphone'],Medium,5.0,1,365,87,358,False,True,True,False,0,0,0,0,0,0,0,1,0,0,0,0
2309,Jesus Johnson,davisbrian@example.org,davisbrian,1983-02-20,Hamiltonmouth,2024-02-17,2025-02-16,Mastercard,Auto-renew,Regular,['Books'],['Comedy'],['Tablet'],Low,4.7,1,365,42,339,True,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0
2310,Thomas Gallegos,robertstaylor@example.org,robertstaylor,1959-10-26,Brownburgh,2024-04-09,2025-04-09,Amex,Manual,Frequent,['Books'],['Comedy'],['Smartphone'],Low,4.3,1,365,66,287,True,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0
2311,Martha Ferguson,urush@example.com,urush,1949-02-03,Maynardport,2024-02-11,2025-02-10,Visa,Manual,Regular,['Books'],['Documentary'],['Tablet'],Medium,4.7,5,365,76,345,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
2312,Mrs. Evelyn Schmitt,lkelly@example.com,lkelly,1936-05-24,North Angel,2024-03-16,2025-03-16,Amex,Auto-renew,Regular,['Books'],['Documentary'],['Tablet'],Medium,3.9,8,365,89,311,False,True,True,False,0,0,1,0,1,0,0,0,0,0,0,0
2313,Amber Winters,kari41@example.com,kari41,1967-07-04,Longberg,2024-04-01,2025-04-01,Amex,Auto-renew,Frequent,['Clothing'],['Drama'],['Smart TV'],Low,3.2,8,365,58,295,True,False,False,True,0,0,0,1,0,0,0,0,1,0,0,0
2314,Leah Jones,jacquelineruiz@example.net,jacquelineruiz,1960-06-18,Greenmouth,2024-03-09,2025-03-09,Mastercard,Auto-renew,Occasional,['Electronics'],['Horror'],['Smart TV'],High,4.2,9,365,65,318,False,True,True,False,0,0,0,1,0,1,0,0,0,0,0,0
2315,Elizabeth Hawkins,obernard@example.org,obernard,1935-04-01,New Joshuafurt,2024-01-03,2025-01-02,Amex,Manual,Occasional,['Electronics'],['Horror'],['Smartphone'],Medium,4.5,7,365,90,384,False,True,True,False,0,0,0,0,0,1,0,0,0,0,0,1
2316,Alicia Farrell,smithjames@example.org,smithjames,1958-06-13,Johnsonton,2024-02-16,2025-02-15,Visa,Auto-renew,Occasional,['Books'],['Comedy'],['Tablet'],High,4.3,6,365,67,340,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,0
2317,Brenda Waller,timothy72@example.org,timothy72,1970-02-03,West Kenneth,2024-01-15,2025-01-14,Visa,Auto-renew,Regular,['Clothing'],['Action'],['Smart TV'],Low,4.2,7,365,55,372,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,1
2318,Philip Smith,jonathan37@example.org,jonathan37,1940-02-01,West Lisastad,2024-04-02,2025-04-02,Amex,Auto-renew,Frequent,['Books'],['Drama'],['Tablet'],Medium,4.2,2,365,85,294,False,True,False,True,0,0,1,0,0,0,0,0,1,0,0,0
2319,Jared Thomas,qramsey@example.net,qramsey,1993-08-16,Perkinshaven,2024-03-08,2025-03-08,Amex,Manual,Occasional,['Electronics'],['Documentary'],['Tablet'],Medium,3.8,7,365,32,319,False,True,True,False,0,0,1,0,1,0,0,0,0,0,0,0
2320,Anthony Davis,johnsonsarah@example.com,johnsonsarah,2004-11-27,West Melissa,2024-01-25,2025-01-24,Visa,Manual,Frequent,['Electronics'],['Comedy'],['Smart TV'],Medium,4.5,5,365,21,362,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,0
2321,Dr. Megan Mcgee,teresasutton@example.net,teresasutton,1989-04-05,Perkinsburgh,2024-03-05,2025-03-05,Visa,Auto-renew,Frequent,['Clothing'],['Romance'],['Smart TV'],Low,4.1,5,365,36,322,True,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0
2322,Renee Valdez,kathleen08@example.org,kathleen08,2000-04-01,West Paige,2024-02-13,2025-02-12,Amex,Auto-renew,Regular,['Electronics'],['Horror'],['Smartphone'],Low,3.4,0,365,25,343,False,True,True,False,0,0,0,0,0,1,0,0,0,0,0,0
2323,Lindsay Dyer,timothy71@example.net,timothy71,1997-11-18,West Olivia,2024-03-22,2025-03-22,Visa,Auto-renew,Regular,['Electronics'],['Comedy'],['Smartphone'],High,3.0,4,365,28,305,False,True,True,False,0,0,0,0,0,0,1,0,0,0,0,0
2324,Carolyn Williams,angelaray@example.org,angelaray,1935-10-14,Port Jacob,2024-01-25,2025-01-24,Visa,Manual,Occasional,['Books'],['Romance'],['Smartphone'],High,4.7,9,365,90,362,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0
2325,Susan Gregory,adamwillis@example.net,adamwillis,1936-06-17,North Pamela,2024-01-27,2025-01-26,Visa,Auto-renew,Occasional,['Clothing'],['Horror'],['Smart TV'],Low,3.7,0,365,89,360,True,False,True,False,0,0,0,1,0,1,0,0,0,0,0,0
2326,Susan Schwartz,kelsey79@example.net,kelsey79,1956-12-12,West Elizabeth,2024-03-29,2025-03-29,Mastercard,Manual,Occasional,['Electronics'],['Horror'],['Tablet'],High,4.0,9,365,69,298,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
2327,Jesse Rivera,erinlopez@example.net,erinlopez,1995-08-04,Patriciaburgh,2024-02-08,2025-02-07,Visa,Auto-renew,Regular,['Clothing'],['Sci-Fi'],['Tablet'],Low,4.1,0,365,30,348,True,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0
2328,Alison Dorsey,timothypearson@example.net,timothypearson,1969-07-16,Port Tony,2024-01-13,2025-01-12,Amex,Auto-renew,Regular,['Books'],['Action'],['Tablet'],Low,3.9,10,365,56,374,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,1
2329,Brandi Howard,pwilkinson@example.org,pwilkinson,1945-02-15,Teresaton,2024-01-27,2025-01-26,Amex,Auto-renew,Occasional,['Clothing'],['Horror'],['Smartphone'],Medium,4.9,9,365,80,360,True,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0
2330,Michael Benson,cwhitaker@example.net,cwhitaker,1985-05-15,Elizabethburgh,2024-03-12,2025-03-12,Amex,Manual,Regular,['Clothing'],['Comedy'],['Tablet'],High,4.7,6,365,40,315,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2331,Linda Hicks,raymond68@example.org,raymond68,1982-04-13,Josephview,2024-01-19,2025-01-18,Visa,Auto-renew,Regular,['Books'],['Romance'],['Smart TV'],High,4.4,1,365,43,368,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,1
2332,David Estrada,charles75@example.org,charles75,1958-01-21,Rachelville,2024-01-19,2025-01-18,Amex,Auto-renew,Occasional,['Clothing'],['Romance'],['Smartphone'],Medium,3.0,2,365,67,368,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,1
2333,Elizabeth Alexander,uspencer@example.com,uspencer,1986-02-15,South Georgeborough,2024-04-09,2025-04-09,Visa,Auto-renew,Frequent,['Books'],['Drama'],['Smartphone'],High,3.0,2,365,39,287,True,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0
2334,Deborah Brown,cooleylisa@example.net,cooleylisa,1990-05-10,North Hollymouth,2024-01-01,2024-12-31,Amex,Manual,Frequent,['Clothing'],['Drama'],['Smartphone'],High,3.5,8,365,35,386,True,False,False,True,0,0,0,0,0,0,0,0,1,0,0,1
2335,Dawn Harrell,christopher18@example.com,christopher18,1941-06-27,Lewisstad,2024-04-10,2025-04-10,Amex,Manual,Frequent,['Books'],['Action'],['Smart TV'],Low,4.9,8,365,84,286,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0
2336,Austin Swanson,cheryljohnson@example.org,cheryljohnson,2004-05-15,South Jennifermouth,2024-02-27,2025-02-26,Visa,Manual,Regular,['Electronics'],['Comedy'],['Tablet'],Low,4.2,2,365,21,329,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2337,Cynthia Coleman,amy18@example.net,amy18,1942-11-15,Markville,2024-02-07,2025-02-06,Mastercard,Manual,Frequent,['Electronics'],['Comedy'],['Tablet'],Medium,3.6,9,365,83,349,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2338,William Buchanan,meganreynolds@example.net,meganreynolds,2003-09-22,North Kathybury,2024-03-14,2025-03-14,Visa,Auto-renew,Regular,['Books'],['Documentary'],['Smart TV'],Low,4.2,9,365,22,313,False,True,False,True,0,0,0,1,1,0,0,0,0,0,0,0
2339,Ryan Lucas,rose45@example.net,rose45,1968-09-25,West Natasha,2024-02-20,2025-02-19,Amex,Auto-renew,Frequent,['Electronics'],['Sci-Fi'],['Tablet'],Low,3.6,5,365,57,336,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,0
2340,Terri Hill,barnettmichael@example.net,barnettmichael,1966-11-19,Lake Benjaminburgh,2024-02-23,2025-02-22,Amex,Auto-renew,Frequent,['Books'],['Sci-Fi'],['Smart TV'],Low,3.2,1,365,59,333,False,True,False,True,0,0,0,1,0,0,0,0,0,1,0,0
2341,Scott Hill,rpeters@example.org,rpeters,1996-05-18,Nicoleton,2024-01-22,2025-01-21,Mastercard,Manual,Frequent,['Books'],['Drama'],['Smart TV'],Low,3.1,7,365,29,365,True,False,False,True,0,0,0,1,0,0,0,0,1,0,0,1
2342,Kimberly Harrell,andrea27@example.org,andrea27,1984-01-21,New Johnfort,2024-02-09,2025-02-08,Amex,Auto-renew,Occasional,['Books'],['Documentary'],['Smartphone'],Medium,4.7,1,365,41,347,True,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0
2343,Candace Floyd,patrickvincent@example.org,patrickvincent,1979-12-16,Thomasland,2024-02-29,2025-02-28,Visa,Manual,Regular,['Books'],['Action'],['Smartphone'],High,3.7,5,365,46,327,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
2344,James Clay,kristin18@example.com,kristin18,1991-04-08,North Virginia,2024-03-18,2025-03-18,Mastercard,Auto-renew,Regular,['Clothing'],['Comedy'],['Tablet'],Low,5.0,3,365,34,309,True,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0
2345,Joseph Walton,jill54@example.net,jill54,1953-01-04,Laramouth,2024-01-14,2025-01-13,Visa,Manual,Regular,['Clothing'],['Romance'],['Smartphone'],High,4.3,8,365,72,373,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,1
2346,James Mcgee MD,kellylane@example.net,kellylane,1939-02-02,Elizabethside,2024-01-01,2024-12-31,Mastercard,Manual,Frequent,['Books'],['Horror'],['Smartphone'],Medium,3.4,1,365,86,386,False,True,True,False,0,0,0,0,0,1,0,0,0,0,0,1
2347,Carol Hall,elizabeth97@example.net,elizabeth97,1993-12-04,Wardfurt,2024-03-05,2025-03-05,Mastercard,Auto-renew,Occasional,['Electronics'],['Horror'],['Tablet'],Low,4.2,0,365,32,322,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
2348,Christina Morrison,stephaniebates@example.org,stephaniebates,2004-02-07,Lake Aaronburgh,2024-01-01,2024-12-31,Amex,Auto-renew,Frequent,['Books'],['Comedy'],['Smartphone'],High,3.2,0,365,21,386,True,False,True,False,0,0,0,0,0,0,1,0,0,0,0,1
2349,Melissa Mendez,adamsmark@example.net,adamsmark,1939-01-06,Stevenport,2024-02-04,2025-02-03,Visa,Manual,Frequent,['Books'],['Comedy'],['Tablet'],Medium,4.8,6,365,86,352,True,False,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2350,Yvonne Padilla,monica75@example.net,monica75,1938-02-19,North Bryanfurt,2024-03-27,2025-03-27,Mastercard,Auto-renew,Regular,['Clothing'],['Horror'],['Tablet'],Medium,4.9,8,365,87,300,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
2351,Micheal Nelson,bradleydavid@example.com,bradleydavid,1939-02-04,North Charlotte,2024-03-15,2025-03-15,Visa,Auto-renew,Frequent,['Clothing'],['Action'],['Tablet'],High,3.5,4,365,86,312,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,0
2352,Alejandro Pruitt,unavarro@example.net,unavarro,2003-11-28,Donnaville,2024-04-09,2025-04-09,Mastercard,Manual,Occasional,['Electronics'],['Horror'],['Smartphone'],Low,4.3,6,365,22,287,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
2353,Krista Mcintosh,angela02@example.com,angela02,1989-12-07,Ronaldmouth,2024-02-18,2025-02-17,Mastercard,Manual,Occasional,['Clothing'],['Romance'],['Smartphone'],Low,4.3,0,365,36,338,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0
2354,James Pineda,taylor72@example.com,taylor72,1937-05-01,East Jennifershire,2024-02-21,2025-02-20,Mastercard,Auto-renew,Frequent,['Books'],['Comedy'],['Tablet'],Medium,3.1,2,365,88,335,True,False,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2355,Jose Gomez,tyler29@example.com,tyler29,1936-04-03,Lindseytown,2024-02-07,2025-02-06,Amex,Manual,Occasional,['Electronics'],['Drama'],['Tablet'],Low,4.6,0,365,89,349,False,True,False,True,0,0,1,0,0,0,0,0,1,0,0,0
2356,Alexis Doyle,knightnatasha@example.com,knightnatasha,1979-06-03,Dylanburgh,2024-02-07,2025-02-06,Visa,Auto-renew,Regular,['Clothing'],['Romance'],['Smartphone'],High,4.5,8,365,46,349,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0
2357,Amber Davis,mpage@example.net,mpage,1942-05-15,Hensonburgh,2024-04-02,2025-04-02,Visa,Auto-renew,Regular,['Clothing'],['Documentary'],['Tablet'],High,4.1,2,365,83,294,False,True,True,False,0,0,1,0,1,0,0,0,0,0,0,0
2358,Mitchell Smith,nstanton@example.com,nstanton,1992-03-02,West Travisshire,2024-03-05,2025-03-05,Visa,Auto-renew,Regular,['Electronics'],['Action'],['Smartphone'],Low,4.0,9,365,33,322,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0
2359,Christopher Perez,darrellbarrett@example.net,darrellbarrett,2004-03-11,Lake Emilyport,2024-01-30,2025-01-29,Amex,Auto-renew,Occasional,['Books'],['Romance'],['Smart TV'],Low,4.0,1,365,21,357,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,0
2360,Jennifer Kennedy,clarktaylor@example.com,clarktaylor,1986-12-12,Floresburgh,2024-03-27,2025-03-27,Amex,Manual,Regular,['Books'],['Action'],['Smart TV'],High,3.7,9,365,39,300,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0
2361,Susan Wolf,michaelablevins@example.org,michaelablevins,1949-01-29,West Kevin,2024-02-13,2025-02-12,Mastercard,Auto-renew,Occasional,['Books'],['Romance'],['Tablet'],High,4.9,8,365,76,343,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
2362,Anthony Kennedy,dharrison@example.org,dharrison,1989-11-17,Charlenefurt,2024-01-29,2025-01-28,Visa,Auto-renew,Frequent,['Electronics'],['Drama'],['Smartphone'],Medium,3.7,3,365,36,358,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0
2363,Brittany Reed,sferrell@example.net,sferrell,1956-09-05,Trevinoland,2024-01-27,2025-01-26,Mastercard,Auto-renew,Frequent,['Clothing'],['Documentary'],['Tablet'],Low,3.5,4,365,69,360,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
2364,Kendra Marsh,camachopatricia@example.com,camachopatricia,1987-08-29,Port Sherylstad,2024-01-27,2025-01-26,Amex,Manual,Frequent,['Books'],['Comedy'],['Tablet'],High,5.0,10,365,38,360,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
2365,Kimberly Fischer,hcannon@example.org,hcannon,1981-03-15,Antoniochester,2024-01-27,2025-01-26,Mastercard,Auto-renew,Regular,['Books'],['Documentary'],['Smartphone'],High,4.3,4,365,44,360,False,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0
2366,Megan Vargas,adamshelen@example.org,adamshelen,1954-01-07,West Bob,2024-04-03,2025-04-03,Mastercard,Auto-renew,Frequent,['Electronics'],['Action'],['Smartphone'],Medium,3.6,8,365,71,293,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
2367,Wendy Cole,zwilson@example.net,zwilson,1990-10-08,Kristaburgh,2024-03-19,2025-03-19,Amex,Manual,Regular,['Clothing'],['Action'],['Smart TV'],High,4.9,0,365,35,308,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0
